;RPMDiz;Udz;Ud;Ugen;Iv;Igen;alpha16;TestV;ChopReg;UUAL;UUBL;UUCL;IaL;IbL;IcL;IdzL;IdL;IqzL;IqL;E_MaxL;E_LineL;E_ampL;IqLCurLim;fUmL;UkdL;UkqL;UUdL;UUqL;ThetaL;SpeedLz1_16;DeltaSpeedL1;DeltaSpeedL;SpeedL;SpeedLz;Iaz;ImL;UdSIL;UqSIL;UAlphaSIL;UUAR;UUBR;UUCR;IaR;IbR;IcR;IdzR;IdR;IqzR;IqR;E_MaxR;E_LineR;E_ampR;IqRCurLim;fUmR;sdELint;sdERint;UUdR;UUqR;ThetaR;SpeedRz1_16;DeltaSpeedR1;DeltaSpeedR;SpeedR;SpeedRz;EAlphaInstL;EBetaInstL;EAlphaInstR;EBetaInstR;AverageCarSpeed;M1;CTR_CAP4;CTR_CAP1;CTR_CAP2;freq_3_harm;PowerMax16;PowerL16;PowerR16;UAlphaSIR;UBetaSIR;LimitSummSpeedL;LimitSummSpeedR;SpeedLzCruize;SpeedRzCruize;UAlphaSIL;UBetaSIL;IqzLCruize;IqzRCruize;SummSpeedLint;SummSpeedRint;PowerUvtr;DeltaSpeedLCruize;DeltaSpeedRCruize;IfRMSL;iffL;Faults1;Faults2;FaultsC;FaultsDINV;FaultsDCHOP;
479;1405;878;945;887;119;2;108;1234;15902;2045;10228;25000;1002;650;-1573;632;649;-1372;-1492;482;650;474;1456;13229;-126;-509;-365;13572;10786;1053;0;802;1053;1053;-1300;626;-11;474;-365;23293;0;15052;-1461;1423;-20;537;611;-1404;-1566;482;683;491;1404;13529;602;542;45;14169;19934;1107;0;809;1107;1107;-323;-344;425;-263;1091;-10060;933;8867;2921;281;1082;-986;-1037;375;-319;30;30;1091;1091;-365;-302;0;0;30;-30;2295;0;0;0;11;0;0;0;0;0;
480;1405;878;978;868;123;2;105;1234;25000;5508;7082;25000;371;1065;-1488;763;846;-1380;-1261;482;648;447;1481;13109;-126;-585;-654;12428;12015;1050;0;803;1050;1050;-1546;622;-21;435;-244;25000;4057;7844;-1556;680;862;645;580;-1417;-1447;482;681;465;1436;13391;608;545;530;13271;22938;1104;0;811;1104;1104;-171;-409;468;7;1088;-10561;8239;4319;10228;281;1082;-925;-966;457;-75;30;30;1088;1088;-244;-360;0;0;30;-30;2457;0;0;0;9;0;0;0;0;0;
481;1400;875;950;881;124;1;105;1234;19162;7002;4883;25000;237;1284;-1493;731;750;-1390;-1436;481;645;459;1485;13038;-127;-569;-399;13167;13107;1046;0;805;1046;1046;-1240;629;-12;459;-191;25000;10739;1599;-1310;-113;1460;573;577;-1413;-1485;481;680;478;1413;13400;616;548;402;13713;25805;1103;0;811;1103;1103;-122;-445;409;254;1082;-10863;3590;11510;5549;280;1079;-971;-996;440;182;30;30;1082;1082;-191;-417;0;0;30;-30;2295;0;0;0;8;0;0;0;0;0;
482;1400;875;934;863;122;2;102;1234;15444;8713;2783;25000;102;1515;-1498;682;698;-1394;-1595;481;643;476;1475;13104;-127;-518;-397;13926;13926;1042;0;807;1042;1042;-593;669;-12;485;-131;20542;17614;0;-568;-853;1349;555;497;-1394;-1300;481;679;475;1394;13519;622;550;722;13246;28672;1100;0;806;1100;1100;-68;-478;208;423;1079;-11021;10758;6768;813;280;1079;-1027;-938;278;365;30;30;1079;1079;-131;-467;0;0;30;-30;2295;0;0;0;9;0;0;0;0;0;
483;1400;875;954;882;121;4;104;1234;15180;11133;0;25000;-113;1589;-1427;612;645;-1396;-1620;481;639;491;1454;13217;-126;-464;-413;14194;14746;1036;0;807;1036;1036;160;692;-13;494;-46;13884;23746;0;213;-1466;1267;542;613;-1403;-1468;481;676;484;1403;13564;627;552;83;13855;31403;1096;0;808;1096;1096;26;-498;-19;485;1074;-10344;5933;1956;7896;280;1079;-1047;-1008;47;477;30;30;1074;1074;-46;-492;0;0;30;-30;2295;0;0;0;11;0;0;0;0;0;
484;1395;871;1002;887;125;3;103;1234;25000;12203;1073;25000;-369;1540;-1123;682;680;-1400;-1426;479;636;466;1455;13272;-126;-534;-260;13368;15292;1031;0;808;1031;1031;866;633;-8;462;-9;7835;25000;4113;776;-1426;600;553;481;-1408;-1317;479;673;471;1408;13582;632;553;565;13216;1229;1091;0;809;1091;1091;60;-460;-235;400;1069;-10018;1010;8961;2988;279;1075;-979;-946;-160;426;30;30;1069;1069;-9;-462;0;0;30;-30;2623;0;0;0;12;0;0;0;0;0;
485;1395;871;940;865;124;6;104;1234;22730;12820;0;23723;-480;1539;-935;721;662;-1404;-1353;479;635;459;1459;13329;-126;-601;-116;13148;15701;1030;0;809;1030;1030;1410;584;-3;455;10;2415;25000;9755;1407;-1345;-109;635;606;-1429;-1455;479;672;466;1431;13463;636;555;429;13506;3686;1090;0;813;1090;1090;78;-449;-396;252;1067;-9950;7957;3988;9928;279;1075;-962;-987;-348;310;30;30;1067;1067;10;-454;0;0;30;-30;2295;0;0;0;13;0;0;0;0;0;
486;1395;871;974;887;125;5;94;1234;25000;14785;0;22706;-633;1627;-920;721;671;-1412;-1452;479;634;463;1475;13256;-127;-549;-140;13302;16247;1027;0;810;1027;1027;1562;648;-3;460;78;0;21771;15748;1496;-712;-637;619;569;-1435;-1384;479;669;461;1436;13378;641;559;524;12984;6007;1085;0;814;1085;1085;159;-436;-454;39;1061;-9813;2938;10902;4909;279;1075;-978;-951;-433;120;30;30;1061;1061;78;-453;0;0;30;-30;2457;0;0;0;12;0;0;0;0;0;
487;1390;868;966;866;127;6;87;1234;25000;14765;0;22669;-581;1557;-877;667;581;-1416;-1404;477;629;467;1469;13257;-126;-583;-58;13247;16384;1020;0;811;1020;1020;1441;564;-1;456;77;0;17629;20133;1283;-94;-1164;634;650;-1425;-1266;477;664;458;1429;13340;647;564;365;12840;8055;1077;0;812;1077;1077;151;-436;-433;-134;1055;-9579;9670;5681;11644;278;1072;-970;-935;-440;-49;30;30;1055;1055;77;-450;0;0;30;-30;2457;0;0;0;12;0;0;0;0;0;
488;1390;868;984;880;124;2;105;1234;25000;14942;0;22570;-641;1603;-856;667;641;-1420;-1418;477;626;467;1469;13258;-126;-553;-234;13263;16384;1015;0;812;1015;1015;1139;597;-7;457;83;0;13153;23703;1132;402;-1418;632;611;-1433;-1417;477;661;463;1433;13352;652;567;444;13323;9967;1071;0;814;1071;1071;154;-435;-372;-276;1049;-10163;4400;383;6374;278;1072;-981;-974;-408;-209;30;30;1049;1049;83;-449;0;0;30;-30;2457;0;0;0;12;0;0;0;0;0;
489;1390;868;988;860;125;4;105;1234;25000;14312;0;22948;-522;1488;-919;657;558;-1422;-1374;477;622;469;1456;13316;-126;-608;51;13236;16247;1008;0;812;1008;1008;753;534;0;456;61;3402;8995;25000;715;809;-1494;641;619;-1442;-1376;477;657;457;1442;13317;657;571;332;13007;11605;1065;0;816;1065;1065;138;-441;-257;-372;1044;-9676;11035;7018;1003;278;1072;-973;-960;-313;-320;30;30;1044;1044;61;-452;0;0;30;-30;2457;0;0;0;12;0;0;0;0;0;
490;1385;865;979;876;123;3;103;1234;25000;13564;0;23398;-470;1515;-965;692;580;-1424;-1389;475;618;463;1466;13325;-125;-572;112;13242;15974;1002;0;813;1002;1002;358;594;2;455;35;6480;5904;25000;239;1115;-1332;656;669;-1444;-1265;475;651;452;1445;13295;662;576;132;12621;12971;1056;0;816;1056;1056;112;-444;-132;-425;1040;-9054;5600;1663;7581;277;1068;-970;-935;-207;-381;30;30;1040;1040;35;-453;0;0;30;-30;2457;0;0;0;13;0;0;0;0;0;
491;1385;865;924;852;123;1;90;1234;22005;12282;0;25000;-413;1608;-1113;777;692;-1428;-1468;475;611;457;1480;13294;-124;-566;6;13422;15428;991;0;813;991;991;-100;669;0;461;-6;9151;3174;25000;-69;1416;-1326;711;669;-1455;-1436;475;648;451;1461;13190;667;581;428;13131;14336;1050;0;818;1050;1050;70;-456;-39;-451;1031;-10056;55;8082;2051;277;1068;-988;-973;-114;-437;30;30;1031;1031;-6;-461;0;0;30;-30;2140;0;0;0;12;0;0;0;0;0;
492;1385;865;942;873;124;3;109;1234;20340;10419;1993;25000;-242;1665;-1306;803;800;-1434;-1535;475;609;457;1497;13169;-124;-580;-243;13494;14609;988;0;814;988;988;-377;675;-7;464;-71;11437;1546;25000;-311;1602;-1240;698;645;-1467;-1539;475;642;456;1469;13092;673;588;509;13296;15292;1040;0;821;1040;1040;6;-465;39;-457;1027;-12157;6489;2435;8473;277;1068;-1007;-994;-35;-457;30;30;1027;1027;-71;-459;0;0;30;-30;2295;0;0;0;10;0;0;0;0;0;
493;1380;862;918;874;125;5;105;1234;19051;8356;3331;25000;28;1538;-1528;794;860;-1438;-1546;474;608;459;1494;13193;-123;-569;-642;13612;13653;985;0;815;985;985;-547;683;-21;467;-141;13438;0;23749;-537;1690;-1161;665;664;-1469;-1598;474;639;461;1471;13091;679;595;266;13561;15974;1035;0;821;1035;1035;-68;-462;96;-453;1019;-13162;772;8802;2757;276;1065;-1033;-1017;31;-464;30;30;1019;1019;-141;-445;0;0;30;-30;2140;0;0;0;11;0;0;0;0;0;
494;1380;862;921;867;125;3;104;1234;19712;6038;5319;25000;390;1276;-1687;774;813;-1440;-1553;474;605;463;1497;13223;-123;-555;-627;13636;12698;980;0;815;980;980;-670;689;-20;468;-221;14624;0;23018;-693;1717;-1025;671;693;-1464;-1582;474;634;462;1465;13142;684;601;135;13540;16384;1028;0;820;1028;1028;-152;-445;139;-444;1012;-12499;7034;3019;9026;276;1065;-1035;-1016;72;-459;30;30;1012;1012;-221;-412;0;0;30;-30;2140;0;0;0;11;0;0;0;0;0;
495;1380;862;922;876;125;4;111;1234;20053;3329;8606;25000;776;975;-1728;795;846;-1440;-1523;474;600;455;1502;13199;-122;-566;-651;13401;11332;973;0;815;973;973;-778;683;-21;460;-314;15150;0;22318;-773;1678;-875;702;694;-1471;-1511;474;630;452;1474;13123;690;607;220;13136;16657;1021;0;822;1021;1021;-258;-379;157;-422;1005;-12755;1192;9245;3185;276;1065;-1019;-989;90;-442;30;30;1005;1005;-314;-335;0;0;30;-30;2140;0;0;0;11;0;0;0;0;0;
496;1375;859;925;858;125;4;97;1234;20894;0;12675;25000;1231;493;-1730;821;839;-1440;-1567;472;597;455;1503;13192;-122;-581;-400;13680;9830;968;0;816;968;968;-796;688;-12;468;-408;15527;0;22085;-885;1689;-892;720;805;-1479;-1534;472;627;451;1484;13053;696;615;-160;13168;16657;1016;0;823;1016;1016;-365;-287;169;-418;999;-13015;7252;3202;9246;275;1061;-1026;-1005;103;-439;30;30;999;999;-408;-228;0;0;30;-30;2140;0;0;0;10;0;0;0;0;0;
497;1375;859;929;870;124;1;102;1234;21304;0;17029;21088;1508;4;-1564;882;944;-1444;-1483;472;594;445;1501;13186;-121;-618;-473;13318;8055;963;0;816;963;963;-817;678;-15;455;-448;15634;0;22152;-841;1751;-874;741;760;-1477;-1556;472;623;453;1486;13084;702;621;46;13329;16657;1010;0;823;1010;1010;-426;-157;184;-420;992;-13859;1232;9299;3229;275;1061;-1006;-1011;106;-444;30;30;992;992;-448;-79;0;0;30;-30;2295;0;0;0;10;0;0;0;0;0;
498;1375;859;936;863;124;6;100;1234;20467;0;20812;17025;1637;-599;-1089;839;849;-1446;-1427;472;589;446;1502;13175;-121;-586;-391;13018;6281;955;0;817;955;955;-688;681;-12;445;-439;14502;0;22982;-753;1728;-1042;728;794;-1481;-1578;472;618;454;1481;13075;709;628;-116;13410;16247;1002;0;824;1002;1002;-446;-5;135;-437;986;-11994;7152;3090;9153;275;1061;-981;-1022;67;-454;30;30;986;986;-439;74;0;0;30;-30;2295;0;0;0;10;0;0;0;0;0;
499;1370;856;919;873;124;4;103;1234;20203;1552;25000;11249;1637;-1266;-393;825;801;-1448;-1513;470;586;450;1506;13176;-120;-571;-292;13420;4096;950;0;817;950;950;-505;694;-8;457;-372;13021;0;25000;-524;1725;-1170;704;737;-1471;-1588;470;616;463;1475;13172;715;634;-20;13726;15701;998;0;822;998;998;-402;206;90;-462;980;-11997;895;8992;2901;274;1058;-1003;-1031;16;-467;30;30;980;980;-372;264;0;0;30;-30;2140;0;0;0;10;0;0;0;0;0;
500;1370;856;941;871;122;3;105;1234;19932;5649;25000;6065;1229;-1603;293;797;793;-1450;-1441;470;580;456;1504;13215;-119;-548;-449;13282;1775;940;0;818;940;940;-280;708;-14;452;-233;10986;1480;25000;-290;1660;-1312;685;723;-1473;-1581;470;612;463;1473;13183;722;640;-57;13684;15019;992;0;823;992;992;-304;341;14;-466;975;-11312;6725;2683;8732;274;1058;-1000;-1030;-50;-463;30;30;975;975;-233;387;0;0;30;-30;2295;0;0;0;11;0;0;0;0;0;
501;1370;856;930;847;125;5;106;1234;23070;12309;25000;1028;606;-1720;1108;848;853;-1452;-1517;470;578;449;1523;13172;-118;-577;-611;13346;31949;937;0;818;937;937;-139;704;-19;454;-5;9413;2565;25000;-113;1599;-1498;767;788;-1486;-1608;470;608;455;1487;13114;728;647;50;13610;14336;986;0;825;986;986;-60;448;-27;-463;967;-12810;266;8374;2275;274;1058;-1013;-1035;-104;-452;30;30;967;967;-5;455;0;0;30;-30;2295;0;0;0;10;0;0;0;0;0;
502;1365;853;958;864;125;2;103;1234;25000;17992;19793;0;-96;-1403;1441;886;922;-1454;-1360;469;574;440;1528;13114;-118;-603;-569;12816;29355;931;0;818;931;931;174;691;-18;436;186;6909;5522;25000;97;1278;-1356;802;780;-1476;-1307;469;607;435;1489;13180;736;652;57;12595;13244;984;0;823;984;984;103;430;-116;-415;963;-12413;5928;1815;7903;273;1054;-975;-946;-189;-383;30;30;963;963;186;394;0;0;30;-30;2295;0;0;0;9;0;0;0;0;0;
503;1365;853;994;847;125;4;103;1234;25000;23463;12637;1400;-1008;-584;1645;873;875;-1456;-1379;469;569;437;1520;13144;-117;-589;-338;12735;26351;923;0;819;923;923;556;692;-10;432;372;4762;7788;25000;470;988;-1404;753;678;-1481;-1291;469;604;443;1485;13216;743;658;237;12571;12151;979;0;824;979;979;324;285;-188;-394;957;-11945;11529;7413;1295;273;1054;-957;-939;-262;-336;30;30;957;957;372;220;0;0;30;-30;2623;0;0;0;10;0;0;0;0;0;
504;1360;853;956;866;125;5;105;1234;25000;25000;5118;7549;-1427;323;1123;879;847;-1456;-1237;469;564;434;1505;13234;-116;-586;-348;12409;23074;915;0;819;915;915;894;695;-10;421;418;2411;10302;25000;898;786;-1640;789;763;-1489;-1477;469;601;445;1495;13188;749;664;-11;13106;10923;974;0;825;974;974;423;36;-285;-345;953;-10372;4812;688;6794;272;1051;-933;-994;-342;-284;30;30;953;953;418;-46;0;0;30;-30;2295;0;0;0;11;0;0;0;0;0;
505;1360;850;940;848;127;5;102;1234;20720;22467;0;15263;-1540;1466;243;857;792;-1458;-1497;467;561;449;1528;13167;-116;-571;-233;13391;19797;909;0;819;909;909;1233;719;-6;453;336;0;13735;23178;1224;398;-1643;816;821;-1496;-1487;467;598;441;1505;13140;757;671;1;13103;9557;969;0;827;969;969;383;-238;-363;-256;948;-11737;10249;6124;12234;272;1051;-999;-995;-403;-184;30;30;948;948;336;-303;0;0;30;-30;2295;0;0;0;10;0;0;0;0;0;
506;1360;850;949;867;127;5;100;1234;24500;14139;0;23050;-729;1743;-888;844;807;-1460;-1478;467;556;448;1525;13170;-115;-556;-396;13226;16111;902;0;820;902;902;1544;727;-12;447;54;0;17553;19906;1386;39;-1328;828;860;-1503;-1342;467;595;433;1510;13114;764;678;-180;12533;7919;965;0;828;965;965;123;-429;-411;-125;944;-11808;3360;11488;5346;272;1051;-995;-965;-422;-45;30;30;944;944;54;-444;0;0;30;-30;2295;0;0;0;10;0;0;0;0;0;
507;1355;850;926;842;127;3;106;1234;20528;5297;6500;25000;362;1348;-1726;922;998;-1462;-1510;467;552;441;1544;13085;-114;-602;-827;13196;12288;895;0;820;895;895;1645;721;-27;447;-243;0;21304;16577;1637;-666;-892;714;707;-1489;-1481;467;593;453;1489;13182;772;684;-145;13168;6281;962;0;827;962;962;-178;-408;-444;26;939;-14919;8635;4496;10623;271;1047;-1018;-998;-435;91;30;30;939;939;-243;-375;0;0;30;-30;2140;0;0;0;9;0;0;0;0;0;
508;1355;846;926;864;124;6;103;1234;24000;0;16039;22016;1481;197;-1596;939;956;-1462;-1533;465;548;443;1536;13166;-114;-613;-521;13495;8465;889;0;820;889;889;1662;724;-16;454;-439;0;25000;12474;1753;-1226;-417;790;783;-1511;-1636;465;588;452;1513;13163;779;690;-186;13664;4506;954;0;830;954;954;-409;-194;-429;162;936;-14508;1610;9767;3603;271;1047;-1019;-1049;-398;230;30;30;936;936;-439;-115;0;0;30;-30;2140;0;0;0;10;0;0;0;0;0;
509;1355;846;932;858;124;3;103;1234;24300;1580;25000;11728;1636;-1083;-516;930;888;-1462;-1411;465;547;436;1532;13227;-113;-601;-389;13073;4233;887;0;820;887;887;1403;721;-12;440;-367;4562;25000;7284;1360;-1560;234;801;741;-1520;-1539;465;587;447;1522;13150;785;696;-47;13248;2458;952;0;831;952;952;-401;174;-334;302;933;-12404;6675;2521;8669;271;1047;-982;-1017;-267;356;30;30;933;933;-367;242;0;0;30;-30;2295;0;0;0;11;0;0;0;0;0;
510;1350;846;942;836;123;3;97;1234;23000;9942;25000;2370;830;-1748;933;828;870;-1462;-1524;465;543;454;1548;13194;-112;-531;-960;13387;32631;881;0;820;881;881;873;756;-31;451;-85;9898;25000;2511;913;-1809;920;834;871;-1520;-1598;465;585;444;1532;13051;793;704;-322;13291;137;948;0;831;948;948;-148;425;-166;417;929;-13126;11725;7575;1404;270;1037;-1028;-1033;-87;440;30;30;929;929;-85;443;0;0;30;-30;2295;0;0;0;11;0;0;0;0;0;
511;1350;843;948;856;125;4;104;1234;25000;20390;17217;0;-468;-1128;1644;935;948;-1462;-1370;463;541;432;1577;13138;-111;-596;-962;12704;28126;877;0;820;877;877;114;724;-31;426;265;15629;21783;0;198;-1584;1361;850;910;-1516;-1449;463;579;436;1527;13095;800;710;-422;12905;30447;938;0;831;938;938;201;378;21;437;925;-12857;4360;208;6361;270;1004;-978;-1004;104;421;30;30;925;925;265;335;0;0;30;-30;2295;0;0;0;10;0;0;0;0;0;
3000;1350;843;909;839;126;8;107;1234;20509;25000;6307;5251;-1689;289;1464;922;974;-1460;-1537;463;538;445;1576;13125;-111;-587;-1105;13412;23620;873;0;820;873;873;-819;747;-36;451;452;21896;15910;0;-799;-968;1686;747;810;-1508;-1526;463;576;450;1508;13154;807;717;-465;13257;27716;934;0;830;934;934;442;89;265;356;921;-14820;9255;5091;11256;270;1004;-1038;-1023;315;314;30;30;921;921;452;19;0;0;30;-30;2140;0;0;0;9;0;0;0;0;0;
1070;1345;840;928;846;124;2;104;1234;24400;20761;0;17169;-1524;1574;89;980;968;-1458;-1455;462;535;433;1586;13107;-110;-620;-846;13069;18842;868;0;819;868;868;-1462;730;-27;438;276;25000;9017;3245;-1500;-78;1567;879;828;-1536;-1569;462;572;437;1543;13075;815;724;-126;13168;24986;928;0;835;928;928;329;-287;399;192;917;-13943;1752;9956;3757;269;986;-998;-1021;427;110;30;30;917;917;276;-340;0;0;30;-30;2295;0;0;0;9;0;0;0;0;0;
2000;1345;840;958;853;126;5;104;1234;25000;9239;2966;25000;-123;1613;-1416;917;903;-1460;-1501;461;531;443;1593;13134;-110;-577;-1024;13259;13926;861;0;819;861;861;-1745;752;-33;443;-108;25000;2504;10668;-1648;893;742;811;748;-1547;-1470;461;567;436;1547;13086;822;731;-240;12732;21845;919;0;837;919;919;-38;-443;417;-92;913;-13418;6439;2246;8446;269;986;-1016;-998;396;-157;30;30;913;913;-108;-431;0;0;30;-30;2295;0;0;0;10;0;0;0;0;0;
350;1345;840;924;832;126;5;104;1234;20844;0;15019;22712;1417;326;-1704;949;976;-1462;-1557;461;529;442;1590;13129;-111;-1731;-1063;13443;8875;858;0;820;858;858;-1502;247;-34;450;-426;20606;0;17243;-1523;1576;-106;894;916;-1555;-1556;461;563;433;1559;12989;829;739;-449;12988;18842;913;0;838;913;913;-399;-201;333;-282;910;-32768;11100;6919;709;269;986;-1036;-1034;271;-340;30;30;910;910;-426;-148;0;0;30;-30;2140;0;0;0;9;0;0;0;0;0;
444;1340;837;936;850;126;2;103;1234;24500;2439;25000;10551;1564;-1277;-380;942;853;-1458;-1408;461;527;432;1598;13130;-108;-586;-811;12866;3686;854;0;819;854;854;-559;741;-26;428;-334;12371;1141;23988;-528;1766;-1269;857;838;-1554;-1626;461;560;439;1563;12965;837;747;-356;13187;15428;908;0;838;908;908;-366;215;65;-434;906;-11890;3261;11505;5276;268;972;-973;-1039;-3;-440;30;30;906;906;-334;268;0;0;30;-30;2295;0;0;0;10;0;0;0;0;0;
400;1340;837;931;832;124;4;104;1234;23188;13284;23872;0;480;-1810;1343;944;1018;-1456;-1582;460;526;446;1615;13110;-110;-1703;-1491;13526;31130;852;0;819;852;852;639;252;-48;451;25;3904;8296;25000;678;1178;-1740;906;881;-1556;-1586;460;558;431;1565;12966;844;756;-317;13046;11742;905;0;839;905;905;-42;450;-225;-369;902;-32768;7757;3569;9771;268;969;-1054;-1028;-286;-327;30;30;902;902;25;453;0;0;30;-30;2295;0;0;0;9;0;0;0;0;0;
80;1340;837;919;831;125;4;105;1234;20425;25000;11650;1418;-1273;-446;1714;962;915;-1456;-1528;460;522;439;1625;13076;-107;-595;-1030;13276;25805;847;0;819;847;847;1590;759;-33;443;398;0;17388;20355;1525;-70;-1372;884;790;-1568;-1504;460;555;433;1568;12968;852;764;-173;12858;8055;900;0;841;900;900;359;256;-409;-135;897;-13841;12189;7990;1756;268;969;-1016;-1015;-425;-56;30;30;897;897;398;196;0;0;30;-30;2140;0;0;0;9;0;0;0;0;0;
350;1335;834;911;848;127;2;105;1234;23850;23180;0;13917;-1796;1254;521;1046;1051;-1456;-1516;458;520;427;1625;13013;-107;-642;-1072;13184;20207;843;0;819;843;843;1758;743;-34;438;355;1121;25000;11606;1918;-1412;-355;909;924;-1578;-1787;458;552;442;1596;12887;861;774;-680;13669;4096;895;0;843;895;895;383;-202;-412;188;893;-15773;4067;12333;6087;267;951;-1010;-1104;-378;252;30;30;893;893;355;-259;0;0;30;-30;2140;0;0;0;8;0;0;0;0;0;
250;1335;834;934;829;125;2;102;1234;25000;10787;1854;25000;-378;1643;-1346;929;932;-1456;-1499;458;519;444;1607;13106;-106;-569;-1156;13343;14609;842;0;819;842;842;978;775;-37;444;-56;9662;25000;2987;962;-1766;946;937;920;-1580;-1589;458;549;430;1600;12883;869;782;-624;12925;137;890;0;844;890;890;2;-443;-170;398;889;-13830;8320;4104;10344;267;951;-1022;-1046;-93;420;30;30;889;889;-56;-442;0;0;30;-30;2295;0;0;0;9;0;0;0;0;0;
40;1335;834;899;830;125;6;104;1234;21477;0;14417;23384;1441;402;-1867;995;1110;-1456;-1599;458;516;442;1596;13204;-108;-1770;-1471;13731;8875;836;0;819;836;836;-416;254;-48;456;-425;19790;17889;0;-425;-1336;1626;985;908;-1574;-1509;458;545;422;1601;12921;875;790;-367;12722;28672;884;0;842;884;884;-390;-224;166;392;885;-32768;10;8289;2029;267;951;-1068;-1015;242;347;30;30;885;885;-425;-171;0;0;30;-30;2140;0;0;0;11;0;0;0;0;0;
182;1330;831;910;850;126;5;105;1234;22816;2672;25000;9381;1616;-1409;-164;1002;925;-1456;-1506;457;514;437;1610;13237;-106;-612;-887;13486;3140;833;0;819;833;833;-1588;764;-28;446;-324;25000;7709;4202;-1677;66;1507;954;874;-1564;-1654;457;545;431;1616;12878;882;799;-441;13239;24439;884;0;841;884;884;-367;245;414;140;883;-13791;4108;12364;6100;266;934;-1017;-1049;434;66;30;30;883;883;-324;306;0;0;30;-30;2140;0;0;0;11;0;0;0;0;0;
300;1330;831;921;826;126;4;102;1234;24050;16943;21513;0;90;-1673;1499;977;1033;-1454;-1514;457;513;444;1587;13354;-107;-1722;-1289;13653;29901;831;0;818;831;831;-1725;257;-41;450;146;23008;0;14191;-1803;1440;381;938;974;-1558;-1635;457;543;433;1614;12899;887;808;-867;13191;20070;880;0;839;880;880;85;442;384;-204;878;-32768;8136;3867;10130;266;934;-1042;-1060;348;-265;30;30;878;878;146;428;0;0;30;-30;2140;0;0;0;13;0;0;0;0;0;
75;1330;831;899;822;124;4;93;1234;22635;25000;7164;4542;-1528;-11;1529;1012;1043;-1450;-1426;457;513;436;1596;13389;-107;-1784;-1236;13324;24030;832;0;817;832;832;-643;253;-40;439;438;13244;0;23758;-619;1903;-1204;897;891;-1552;-1674;457;541;443;1616;12953;892;817;-884;13422;15565;877;0;838;877;877;425;115;92;-436;876;-32768;12110;7845;1561;266;934;-1016;-1074;23;-445;30;30;876;876;438;49;0;0;30;-30;2140;0;0;0;14;0;0;0;0;0;
25;1325;828;946;840;126;5;106;1234;25000;19289;0;18830;-1287;1490;-93;972;908;-1444;-1290;455;511;438;1585;13505;-104;-588;-1020;13083;18159;828;0;817;828;828;794;772;-32;429;222;3134;9530;25000;793;1063;-1756;1000;972;-1544;-1526;455;540;422;1629;12934;897;825;-773;12855;11059;875;0;837;875;875;289;-326;-248;-344;872;-11596;3394;11689;5395;265;916;-976;-1019;-309;-291;30;30;872;872;222;-368;0;0;30;-30;2295;0;0;0;15;0;0;0;0;0;
12345;1325;828;913;838;125;3;102;1234;21980;5005;6541;25000;313;1368;-1730;1002;1081;-1444;-1457;455;511;438;1590;13459;-106;-1761;-1301;13422;12151;828;0;817;828;828;1759;255;-42;440;-246;0;19936;17713;1685;-470;-1203;959;922;-1538;-1471;455;539;427;1632;12953;902;834;-843;12687;6554;874;0;835;874;874;-186;-400;-422;-41;869;-32768;7185;2913;9187;265;916;-1017;-1005;-417;41;30;30;869;869;-246;-368;0;0;30;-30;2140;0;0;0;15;0;0;0;0;0;
12345;1325;828;952;818;126;4;105;1234;25000;0;20989;16624;1541;-322;-1146;1016;1028;-1444;-1241;455;510;426;1552;13574;-104;-611;-898;12832;6144;827;0;816;827;827;1485;757;-28;419;-412;5059;25000;7103;1596;-1587;143;1003;1132;-1532;-1503;455;539;424;1636;12934;906;843;-1585;12795;1911;874;0;834;874;874;-420;12;-299;304;867;-12629;10895;6615;310;265;916;-951;-1047;-245;347;30;30;867;867;-412;82;0;0;30;-30;2295;0;0;0;17;0;0;0;0;0;
0;1320;825;898;842;125;4;104;1234;21612;9632;25000;1944;770;-1719;872;829;770;-1440;-1495;453;506;463;1531;13764;-103;-497;-814;14117;0;821;0;815;821;821;171;824;-25;458;-92;15772;22248;0;186;-1763;1561;970;1037;-1526;-1625;453;538;435;1611;13067;909;850;-1094;13504;30310;872;0;833;872;872;-145;434;36;440;862;-11396;1956;10281;3964;264;899;-1021;-1068;106;432;30;30;862;862;-92;449;0;0;30;-30;2140;0;0;0;20;0;0;0;0;0;
12345;1320;825;917;838;127;1;89;1234;23439;25000;13399;0;-1033;-742;1810;951;965;-1438;-1518;453;506;446;1553;13797;-103;-570;-973;13966;26624;821;0;815;821;821;-1262;794;-31;453;378;25000;11053;1440;-1395;-346;1726;925;837;-1520;-1635;453;538;442;1597;13194;911;855;-483;13676;25805;872;0;832;872;872;338;292;373;242;858;-14502;5463;1184;7476;264;899;-1022;-1044;410;182;30;30;858;858;378;252;0;0;30;-30;2140;0;0;0;20;0;0;0;0;0;
75;1320;825;923;818;125;4;105;1234;24000;23912;0;14074;-1670;1318;459;908;870;-1438;-1508;453;505;454;1539;13849;-102;-542;-724;14157;20343;819;0;815;819;819;-1780;811;-22;459;370;25000;1330;11263;-1901;1110;705;951;972;-1514;-1650;453;537;439;1609;13236;913;861;-1022;13632;21163;870;0;831;870;870;397;-221;425;-124;856;-12988;8937;4652;10951;264;899;-1021;-1061;407;-188;30;30;856;856;370;-272;0;0;30;-30;2140;0;0;0;21;0;0;0;0;0;
